"1996/03/12","Karabogazgol Bay, Turkmenistan","Akhal Air",NULL,NULL,"Mil Mi-8T (helicopter)","EZ-22684","8142",9,3,9,3,0,"Crashed into the sea while approaching an oil rig to land in strong winds."
"1996/03/13","Near Punto Fijo, Venezuela","Avia Air Aruba",NULL,"Ariba - Punto Fijo","Cessna 402","P4-AVB","402B-1201",7,1,7,1,0,"Crashed after experiencing an engine fire. The pilot tried to make a forced landing but the engine and part of the left wing broke away."
"1996/03/17","Key West, Florida","Key West Sea Plane Service - Air Taxi",NULL,NULL,"Cessna U206G","N9983Z","U20606794",1,4,1,4,0,"The pilots improper decision to continue the flight rather than making an immediate water landing due to the low altitude of the airplane and obstructions ahead, which led to his intentional maneuver to avoid the obstructions and subsequent inadvertent stall and loss of control."
"1996/04/03","Near Dubrovnik, Croatia","Military - U.S. Air Force","21","Tizla - Dubrovnik","Boeing B-737-T43","73-1149","20696/347",2,6,2,6,0,"The aircraft strayed off course and hit St. John Hill at an altitude of 2,200 feet, 16km SE of Dubrovnik while attempting to land in poor weather conditions. U.S. Secretary of Commerce, Ron Brown, 55, killed. Crew error.Failure of the crew to comply with directives that required a review of all instrument approach procedures, not approved by the Defense Dept. Preflight planning errors, combined with errors made during the flight by the crew. Rumors persist that the accident was a result of sabotage."
"1996/04/05","Near Petropavlovsk, Russia","Krasnoyarskie Avialinii",NULL,"Novosibirsk - Petropavlovsk","Ilyushin IL-76TD","RA-76752","0093498967",1,9,1,9,0,"The cargo plane, carrying 57 tones of detergent, crashed into a mountain at an altitude of 2,900 feet. The airplane descended through clouds to an altitude of 900m and flew into the side of a mountain, 300m below the summit."
"1996/04/05","Off Matsu Island, Taiwan","Formosa Airlines",NULL,"Taipei - Matsu Island","Dornier 228-212","B-12257","8223",1,2,6,0,0,"After holding for 30 minutes the aircraft undershot the runway during a visual approach and crashed into the sea in heavy fog."
"1996/04/11","Cheyenne, Wyoming","Private",NULL,"Cheyenne, WY - Lincoln, NE","Cessna 177B","N35207","17702266",2,1,2,1,0,"Seven- year-old trainee pilot, Jessica Dubroff, accompanied by her father (a passenger) and the pilot-in-command, were engaged in a trans-continental record attempt involving 6,660 miles of flying in 8 consecutive days. The plane departed towards a nearby thunderstorm in deteriorating weather. Witnesses describe the planes climb rate and speed as slow and they observed the aircraft enter a roll consistent with a stall. The planes gross weight was 84 pounds over the maximum limit. Pilots improper decision to take off into deteriorating weather conditions when the airplane was overweight resulting in stall caused by failure to maintain airspeed."
"1996/05/03","Near Haj Yousif, Sudan","Federal Airlines",NULL,"Wadi Halfa - Khartoum","Antonov AN-24","ST-FAG","STFA001",4,5,4,5,0,"After a number of failed landing attempts during a sandstorm, the aircraft made a forced landing in a local suburb crashing into a building."
"1996/05/09","Near Terrace, British Columbia, Canada","Buffalo Narrows Airways",NULL,NULL,"de Havilland Canada DHC-3 Otter","C-GDOB","194",0,2,0,2,0,"On a positioning flight the aircraft flew into a mountain."
"1996/05/10","Otaez, Mexico","Aeroservicios Empresariales de Durango",NULL,"Durango - Otaez","de Havilland Canada DHC-6 Twin Otter 200","XA-SWJ","126",1,2,1,2,0,"Crashed into high ground while attempting to land at a mine airstrip in turbulence and stong gusty winds."
"1996/05/11","Everglades, Miami, Florida","ValuJet","592","Miami - Atlanta","McDonnell Douglas DC-9-32","N904VJ","47377/496",1,5,1,5,0,"The aircraft crashed 18 miles NW of Miami airportin a remote part of the Everglades. Shortly after taking off, after the crew reported fire and smoke in the cabin and cockpit. The in-flight fire was caused by activation of one or more oxygen generators in the forward cargo hold. The generators were outdated, improperly labeled, lacked safety caps and were prohibited from being transported on a passenger flight. The loss of control resulted either from flight control failure or incapacitation of the crew due to extreme heat and smoke.Candi Kubeck was the first American female commercial airline captain to be killed in a crash. San Diego Chargers running back Rodney Culver, 26, and his wife were among the passengers killed as was singer, songwriter Walter Hyatt, 46."
"1996/05/11","Oumba, Papua New Guinea","Milne Bay Air",NULL,"Menyamya - Marakawa","Britten Norman BN-2A-20 Trislander","P2-ISD","582",9,1,1,0,0,"Crashed into a ridge line shrouded in clouds while en route."
"1996/05/19","Griesta, United Kingdom","Loganair",NULL,"Inverness - Lerwick","Britten-Norman BN-2A-26 Islander","G-BEDZ","544",2,1,2,1,0,"Crashed during a second attempt at landing"
"1996/06/06","Kinshasa, Democratic Republic Congo","Hoseba",NULL,"Kinshasa, Congo- Athens, Greece","Ilyushin 76MD","UR-76539","0033442234",2,8,2,8,0,"Crashed during takeoff."
"1996/06/09","Rasht, Iran","Iran Air",NULL,"Training","Boeing 727-286","EP-IRU","21079/1131",0,7,0,7,0,"The training flight crashed into a field during touch-and-go landings."
"1996/06/12","Near Rollingstone, QueenslandAustralia","Military - Australian Army Aviation",NULL,NULL,"Sikorsky S-70 / Sikorsky S-70","A25-113/A25-209","70-1186 / 70-1346",NULL,NULL,NULL,NULL,0,"The two helicopters collided in mid-air while flying in formation. The pilots may have possibly beenstressed fatigued and inadequately prepared and were flying too low to see the target."
"1996/06/13","Fukuoka, Japan","Garuda Indonesia Airlines","865","Fukuoka - Denpasar","McDonnell Douglas DC-10-30","PK-GIE","46685/284",2,1,3,0,0,"The aircraft overran the runway after an aborted takeoff. The fuel line in the No.3 engine was sheared and caught fire after the fanblade of the first stage HP turbine separated. During the slide the No. 1 engine and landing gear were lost ane the plane came to rest in a ditch. Three passengers were trapped in the wreckage and overcome by toxic fumes after a fire started. Pilot error. Improper procedures used by the captain after engine failure."
"1996/06/21","Shanghai, China","China Flying Dragon Aviation (Feilong Airlines)",NULL,"Dalian - Shanghai","Harbin Yunshuji Y-12-II","B-3822","0001",9,3,1,1,0,"The aircraft crashed into a mountain after deviating off course during a landing attempt."
"1996/07/06","Pensacola, Florida","Delta Air Lines","1288","Pensacola - Atlanta","McDonnell Douglas MD-88","N927DA","49714/1524",1,5,2,0,0,"Fan disk separation in the left engine. Pieces of the engine penetrated the passenger cabin killing two passengers. The fan hub for the left engine was found to be fractured and went undetected at time of manufacture. The crack should have been detectable during inspection but was missed."
"1996/07/09","Papua, New Guinea","Milne Bay Air",NULL,"Bosavi - Mendi","de Havilland Canada DHC-6 Twin Otter 300","P2-MBB","290",1,1,1,1,0,"Just after beginning its final approach, the aircraft crashed into the side of amountain at about 9,200 feet in rain and poor visibility."
"1996/07/11","Near Kanda, India","Archana Airlines",NULL,"Delhi - Shimla - Kulu","Let 410","VT-ETC","942703",6,3,6,3,0,"The aircraft flew into a Bandi Hill while descending inbound to Kulu in heavy fog."
"1996/07/15","Near Eindhoven, The Netherlands","Military - Belgian Air Force",NULL,"Villafranca, Italy - Eindhoven AB","Lockheed C-130H","CH-06","4473",3,4,3,4,0,"Crashed and burned while attempting to land at Eindhoven Air Base. The aircraft collided with a large flock of lapwings and starlings, causing failure of the No. 1, 2, and 3 engines after which the port wing hit the ground and the plane exploded in flames. Aboard were members of aDutch Army Band returning from Italy."
"1996/07/17","Off East Moriches, New York","Trans World Airlines","800","New York City - Paris","Boeing B-747-131","N93119","20083/153",2,1,2,1,0,"While on a flight from New York to Paris, France, the aircraft exploded atFL 130, broke up and crashed into the Atlantic Ocean off Long Island, N.Y. The NTSB determined that the probable cause of the accident was an explosion of the center wing fuel tank resulting from ignition of the flammable fuel/air mixture in the tank. The source of ignition energy for the explosion could not be determined with certainty but, of the sources evaluated by the investigation, the most likely was a short circuit outside of the center wing tank that allowed excessive voltage to enter it through electrical wiring associated with the fuel quantity indication system.To say that numerous government agencies acted strangely and suspiciously would be an understatement.A great deal of evidence was either suppressed or ignored. Rumors persist that the plane was brought down by a missile, either by the Navy conducting exercises in the area or by terrorists."
"1996/07/17","Near Playa del Carmen, Mexico","Aerolatino (Aerocaribe)",NULL,"Holvox Island - Playa del Carmen","de Havilland Canada DHC-6 Twin Otter 300","XA-TCF","734",1,2,1,0,0,"Crashed 150 ft. short of the runway."
"1996/07/20","Russian Mission, Alaska","Northern Air Cargo","33","Emmonak - Aniak","Douglas DC-6A","N313RS","44663/630",1,3,1,3,0,"Soon after takeoff, the No. 3 engine caught fire in the cargo plane. The pilot tried to return to the airport for an emergency landing but the right wing seperated and the plane crashed. Fatigue failure of the master connecting rod, which originated from corrosion pitting, subsequently compromised the engine crankcase, and resulted in a fire; and failure of the flight crew to follow emergency procedures by pulling the fire handle before feathering the propeller, which diminished the effectiveness of the fire suppression system."
"1996/07/24","Near Mergui, Manmar","Myanmar Airways",NULL,"Rangoon - Mergui","Fokker F-27 Friendship 600","XY-AET","10433",4,5,8,0,0,"A straight-in visual approach to Mergui was being attempted when the aircraft entered a squall line of heavy rain. The aircraft then started to lose height quickly, undershot the runway by 800ft. And crashed into a ravine."
"1996/08/12","Markham Bay, Canada","First Air","64","Iqaluit - Markham Bay","de Havilland Canada DHC-6 Twin Otter 300","C-GNDN","427",0,2,0,2,0,"After touching down, the cargo plane bounced twice and continued to the end of the runway, became airborne but crashed terrain. For unknown reasons, a decision was made to overshoot even though insufficient runway remained for acceleration, take-off, and climb. Likely contributing directly to the decision to overshoot was the difficulty in controlling the aircraft on touchdown."
"1996/08/14","Near Bronson Creek, British Columbia, Canada","Air North",NULL,"Bronson Creek - Wrangell","Douglas DC-4","C-FGNI","10389/120",0,3,0,1,0,"After taking off theNo. 2 engine of the cargo plane caught on fire. The pilot tried to land the plane in a river bed. The number 2 engine separated from the aircraft as a result of an intense fire in the wing. The loss of the engine rendered the aircraft uncontrollable, and the pilots were forced to land in the river."
"1996/08/17","Near Jackson Hole, Wyoming","Military - U.S. Air Force",NULL,"Jackson Hole, WY - New York, NY","Lockheed C-130H Hercules","74-1662","4597",1,8,1,8,0,"The plane struck a mountain. Failure of the crew to monitor the aircrafts position and flight path relative to high terrain surrounding Jackson Hole Airport."
"1996/08/18"," Near Alliford Bay, British Columbia, Canada2","Harbour Air",NULL,"Tasu - Alliford","de Havilland Canada DHC-3 Turbo Otter","C-GCMY","32",2,1,2,1,0,"While en route, flew into the side of a mountain. The pilot probably made a navigational error because of restricted visibility in fog and light drizzle and entered the wrong valley, and he delayed his decision to reverse course until he was unable to avoid the weather."
"1996/08/19","Belgrade, Yugosalvia","Spair Air Transport",NULL,"Belgrade - Malta","Ilyushin IL-76T","RA-76513","083414451",2,1,2,1,0,"After taking off from Belgrade, the plane experienced electrical problems and returned to the airport. After dumping fuel and circling for 3 hours, the plane crashed into a corn field 800m short of the runway."
"1996/08/29","Near Longyearbyen, Norway","Vnokovo Airlines","2801","Moscow - Svalbard","Tupolev TU-154M","RA-85621","86A-742",1,1,1,1,0,"The aircraft crashed 7 nm short of the runway into Operafjellet Mountain at an altitude of 2,900 ft. while attempting to land in poor weather. The crew did not use the usual approach which includes a turn over the ocean, but rather took a route that led through a narrow valley. Inadequate planning, unsatisfactory crew resource management and monitoring, not discontinuing the approach when procedural uncertainties existed and limited knowledge of the operating language and the actual airspace. The passengers were mainly Russian coal miners headed for a Russian mine on one of the Norwegian islands."
"1996/09/13","Joinville, Brazil","Helisul Taxi Aéreo",NULL,"Porto Alegre - Joinville","Embraer EMB-110 Bandeirante","PT-WAV","110048",0,2,0,2,0,"The cargo plane crashed while approaching to land. The crew did not notice an incorrect heading due to an inoperative beacon and crashed into a hill."
"1996/09/23","Anchorage, Alaska","Air Taxi - Stearns Air Alaska",NULL,NULL,"Cessna 206G","N7312C","U20603872",4,1,2,1,0,"After taking off, the aircraft stopped climbing, struck a pole and crashed and burn. Improper installation of a connecting bolt in the throttle linkage, which resulted in a worn/disconnected throttle arm, partial loss of engine power, and a forced landing after takeoff."
"1996/09/25","Waddenzee, Netherlands","Dutch Dakota Association",NULL,"Texel - Amsterdam","Douglas DC-3C","PH-DDA","19109",2,6,2,6,0,"Shortly after takeoff from Texel, a connecting rod bearing in the No.1 engine failed. The prop was feathered.Soon after, a part of the feathering mechanism failed and the prop started windmilling causing drag. The aircraft rapidly descended and crashed onto a mud-flat. The accident was initiated by a combined failure of the left engine and the left feathering system. The accident became inevitable when the flight crew allowed the speed to decrease below stall speed and lost control of the aircraft at an altitude from which recovery was not possible."
"1996/10/02","Off Pasamayo, Peru","Aeroperu","603","Lima - Santiago","Boeing B-757-200","N52AW","25489/505",6,9,6,9,0,"The aircraft crashed into the ocean 28 minutes after taking off from Lima, Peru. Pieces of adhesive tape were found covering the static ports, placed there by personnel during aircraft maintenance and cleaning, causing the malfunction of the airspeed indicators and altimeters. The crew was not able to correctly determine their altitude and airspeed and with no ground reference over water and at night, crashed into the sea. An employee did not remove the adhesive tape from the static ports, nor was it detected by any number of people, including the captain, during the preflight inspection. A maintenance worker was tried and convicted of negligent homicide for failing to remove the adhesive tape and received 2 years in jail."
"1996/10/03","Kahemba, Congo","Malu Aviation",NULL,NULL,"de Havilland Canada DHC-6 Twin Otter 200","9Q-CXK","74",1,2,4,2,0,"Crashed on take off."
"1996/10/06","Lukapa, Angola","Savanair",NULL,NULL,"Antonov 12B","RA-11101","01347703",1,6,5,1,0,"While attempting to land the landing lights malfunctioned causing the cargo plane to veer off the runway and crash into a house."
"1996/10/08","San Francesco al Campo, Italy","Aeroflot","9981","Moscow - Turin, Italy","Antonov An-124","RA-82069","9773053359122",0,2,0,2,2,"The cargo plane struck trees and a house while making a second attempt to land. Poor communication and lack of training for the crew. Poor planning approach, the decision to leave late in the second round. Structural deficiencies in engine control."
"1996/10/13","Ketchikan, Alaska","Air Taxi - Seaside Air Service",NULL,NULL,"de Havilland DHC-2","N64276","1025",2,1,2,1,0,"The float plane crashed 55 minutes after departure into a 3,200 ft. mountain. Continued flight by the pilot into adverse weather condition, and his failure to maintain adequate altitude/clearance from mountainous terrain. Factors related to the accident were the high/mountainous terrain, and weather conditions that included low ceilings."
"1996/10/20","Eel River Crossing, New Brunswick, Canada","Telford Aviation","-","Port Meiner, Quebec - Bangor, Maine","Piper PA-31-350 Navajo Chieftain","N744W","31-7952246",7,1,7,1,0,"31-7952246The pilot reported that he had a rough running engine and was making an emergency landing at Charlo Airport. While maneuvering to land, he crashed 3 miles west of the runway. Loss of power from the right engine, and the pilot did not conserve altitude or configure the aircraft for maximum performance following the loss of power. Control of the aircraft was probably lost as the pilot was attempting to intercept the ILS for Runway 13 during a low-level turn. Contributing factors were the overweight condition of the aircraft and the lack of in-flight emergency procedures training received by the pilot."
"1996/10/22","Manta, Ecuador","Million Air",NULL,"Manta - Miami","Boeing B-707-323C","N751MA","19582/639",0,4,0,4,30,"The cargo plane, carrying flowers and frozen fish crashed into the Dolorosa district, bursting into flames shortly after taking off. One engine caught fire during the climb-out."
"1996/10/26","Khanty, Russia","Tyumen Aviatrans",NULL,"Tyumen - Khanty","Yakovlev YAK-40","RA-88527","9711252",3,4,3,2,0,"In a heavy snowstorm, the aircraft landed short and right of the runway striking three Mil Mi-8 helicopters and bursting into flames."
"1996/10/31","Sao Paolo, Brazil","TAM (Brazil)","402","Sao Paulo - Rio de Janiero","Fokker 100","PT-MRK","11440",8,6,8,6,3,"The aircraft crashed shortly after takeoff into a residential area striking a building. Uncommanded deployment of the thrust reverser on the right engine."
"1996/11/01","Near Tikal, Guatemala","Transported Areos Profesionales - TAPSA",NULL,"Guatemala City - Flores","Embraer 110P1 Bandeirante","TG-TPA","110313",1,2,1,2,0,"The plane crashed into a mountain 1 hour after take off, at an altitude of 900 ft., in strong winds, while on approach to Santa Elena."
"1996/11/07","Aubusson, France","Jetcom S.A.",NULL,"Geneva - Bordeaux","Cessna 421C Golden Eagle","HB-LRX","421C02172",7,1,7,1,0,"The pilot reported that an engine failed just as he started to descend for a landing. He later informed ATC he could not feather the propeller. Theaircraft subsequently crashed and burned in a field.The accident was due to inappropriate management of the flight following jamming of the propeller in an intermediate position after the right engine crankshaft ruptured. The inappropriate management was due to the pilot’s relative lack of experience on this aircraft type, his false notions about the aircraft’s performance and about the existence of a flight level to maintain level flight with an unfeathered propeller and an heavy aircraft and a series of misjudged strategies to attempt to continue the flight then to land at Limoges when the aircraft’s altitude no longer made this possible."
"1996/11/07","Lagos, Nigeria","Aviation Development Corporation","086","Port Harcourt - Lagos","Boeing B-727-231","5N-BBF","20054/718",1,9,1,9,0,"The plane crashed mid-way along its scheduled 50 minute route. The aircraft went into a roll and lost control after taking evasive action to avoid another aircraft. The plane was flying almost at the speed of sound when it crashed and disintegrated. ATC error. The controller thought he had cleared to aircraft to FL100 but the aircraft was still flying at FL240."
"1996/11/12","Near Charkhi Dadri, India","Saudi Arabian Airlines / Kazakhstan Airlines","763/1907","New Delhi - Dhahran / Chimkent - New Delhi","Boeing B-747-168B / Ilyushin IL-76TD","HZ-AIH/UN-76435","22748/555/1023413428",3,3,3,3,0,"Midair collision 17 km W of New Delhi.The Saudi 747 had just taken off from New Delhi airport ascending to 14,000 feet while the Il-76 was descending. Three hundred twelve aboard the B-747 and thirty-seven aboard the Il-76 were killed. The Il-76 descended below its assigned altitude. The death toll was reduced from 351 to 349 after Kazakstan Airlines reported 37 aboard rather than 39. Neither aircraft was equipped with an Airborne Collision Avoidance System. The 747 had taken off from Delhi and had been cleared to climb to FL140.Meanwhile, the IL76, which was inbound to Delhi on the same airway, had been cleared to descend to FL150. However, due to a misunderstanding, the pilot and most of the cockpit crew of the IL76 believed the flight had been cleared to continue down to FL140. The Indian accident report attributed the failure of most of the IL76 crew to correctly understand the situation due to their lack of a working knowledge of English. Also contributing to the crews decision to continue the descent below their clearance limit were poor cockpit resource management, a lack of leadership by the captain, a lack of co-ordination between the crew and a general casual attitude to the conduct of the flight."
"1996/11/13","Ngong, Kenya","Kismayo Airlines",NULL,NULL,"Piper PA-31-350 Navajo",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
"1996/11/14","Bolchaïa Pyssa, Russia","Komi Avia",NULL,"Most Pyssa - Koslan","Antonov AN-2","RA-40309","1G221-39",1,2,1,1,0,"Lost altitude and crashed while en route in poor weather. Stall of the left wing due to icing."
"1996/11/19","Quincy, Illinois","United Express/ Private","5925","Burlington, IA - Quincy, IA","Beechcraft 1900-C / Beech King Air A90","N87GL / N1127D","UC-87 /",1,4,1,4,0,"While landing on Runway 13 at Baldwin Field, the United Express collided with the King Air which was taking off on Runway 4. The collision took place where the two runways intersect. Both planes caught fire and rescuers were unable to open the door to the Beech 1900-C because of impact damage. All twelve aboard the United Express and the two pilots aboard the King Air were killed. King Air pilots failure to use proper communications and see-and-avoid procedures at an uncontrolled airport. Involvement of a third aircraft that transmitted unnecessary and inappropriate messages."
"1996/11/22","Off Cape Mendocino, CA","Military - U.S. Air Force",NULL,"San Diego, CA - Portland, OR","Lockheed HC-130P Hercules","64-14856","4072",0,1,0,1,0,"Crashed 60 miles west of Cape Mendocino in the Pacific Ocean. The crew reported losing an engine, followed by complete electrical failure."
"1996/11/23","Off Mitsamiouli, Comoros","Ethiopian Airlines","961","Addis Ababa - Nairobi","Boeing B-767-260ER","ET-AIZ","23916/187",1,1,1,1,0,"The aircraft was hijacked shortly after taking off from Ethiopia by three drunken escaped prisoners. They demanded to be flown to Australia, but wouldnt let the pilot stop to refuel. The plane eventually ran out of fuel and ditched 500 feet offshore of Le Galawa Beach on the island of Grand Comoros. When it was aparent the plane was out of fuel, the hijackers fought the pilot for control of the aircraft. In the last seconds aloft, the left wing tip struck the water and the plane crashed into the sea flipping at least once before breaking into severalparts. The water was shallow but many passengers had inflated their safety vests which prevented them from swimming out from under the cabin and they drowned."
"1996/11/26","Bethel, Arkansas","Arctic Transportation Services",NULL,"Bethel - Kwigillingok","Cessna 208B Caravan I","N4704B","208B-0199",0,1,0,1,0,"Shortly after taking off the cargo plane turn back toward the airport, increased its bank angle until the aircraft hit the ground. Failure of the pilot to maintain control of the airplane, while maneuvering to reverse direction after takeoff, after encountering an undetermined anomaly. The undetermined anomaly was a related factor."
"1996/11/27","Abakan, Siberia, Russia","Military - Russian Air Force",NULL,"Abakan - Petropavlosk - Kamchatsky","Ilyushin IL-76MD","RA-76804","0093492278",1,4,1,4,0,"The aircraft crashed shortly after takeoff. Overloaded."
"1996/11/30","Medellin, Colombia","ACES Colombia","148","Medellin - Bahia Solano","de Havilland Canada DHC-6 Twin Otter 300","HK-2602","746",1,2,1,2,0,"The aircraft crashed into a mountain 5 minutes after takeoff. The plane stalled while trying to clear a mountain.Overloaded."
"1996/12/07","Banjarmasin, Indonesia","Dirgantara Air Services",NULL,"Banjarmasin - Sampit","CASA 212 Aviocar 100","PK-VSO","152/26N",1,2,1,2,2,"After experiencing a No.2 engine fire and while attempting to return to the airport, the aircrafts wing struck a building short of the runway."
"1996/12/09","Boise, Idaho","Emery Worldwide",NULL,"Boise - Salt Lake City","Douglas C-47A","N75142","9173",0,2,0,2,0,"Shortly after takeoffthe crew reported they had the right engine on fire. They attempted to return for an emergency landing but the cargo plane crashed right wing low, cartwheeled and burst into flames short of the runway. A fire within the right engine compartment of undetermined cause and the pilot-in-commands failure to maintain airspeed above the aircrafts minimum control speed. A factor contributing to the accident was the dark night environmental conditions"
"1996/12/17","Tver, Russia","Military - Russian Air Force",NULL,"St. Petersburg - Krasnodar","Antonov AN-12",NULL,NULL,1,7,1,7,0,"Crashed 8km from the airfield after taking off in strong winds and heavy snow."
"1996/12/21","Rio Negro, Colombia","SELVA",NULL,"Bogota - Medellin","Antonov An-32B","HK-4008X","3402",1,3,1,3,0,"The cargo plane crashed short of the runway while attempting to land."
"1996/12/22","Narrows, Virginia","Airborne Express","827","Test flight","McDonnell Douglas DC-8-63F","N827AX","45901/293",3,3,3,3,0,"The cargo plane struck mountainous terrain after experiencing a stall during tests. The inappropriate control inputs applied by the flying pilot during a stall recovery attempt, the failure of the non-flying pilot-in-command to recognize, address and correct these inappropriate control inputs, and the failure of Airborne Express to establish a formal, functional evaluation flight program that included adequate program guidelines, requirements and pilot training for performance of these flights. Contributing to the cause of the accident were the inoperative stick shaker stall warning system and Airborne Express DC-8 flight training simulators inadequate fidelity in reproducing the airplanes stall characteristics."
"1996/12/24","Near Nellore, India","Military - Indian Air Force",NULL,"Tanbaram AFB - Hyderabad","Hindustan Aeronautics 748-2","H1032","528",1,5,1,5,0,"Crashed while en route after the pilot reported an engine fire. Undetected cracks in the engine not detected during routine maintenance."
