"2015/08/16","Tangok mountain, Papua","Trigana Air Service","267","Jayapura- Oksibil","ATR 42-300","PK-YRN","102",4,5,4,5,0,"The passenger plane crashed into Tangok mountain located in a remote area of Papuas eastern most provence. There was no distress call from the aircraft. High winds and heavy rain was reported in the accident area."
"2015/09/05","Off Dakar, Near Dioubel, Senegal","Senegalair","71","Ouagadougou - Dakar","Hawker Siddeley HS-125","6V-AIM","257062",5,2,2,5,0,"The air ambulance went missing while on a medical flight. Seven people were on board, including two pilots from Algeria, a flight engineer from Congo, three Senegalese medical crew and a French patient."
"2015/09/15","Iliamna East Wind Lake, Alaska","Rainbow King Lodge",NULL,"Iliamna - Remote lake","de Havilland Canada DHC 3T Turbine Otter","N928PK","61",6,1,3,0,0,"While on the way to a remote fishing site, the non-sceduled passenger float plane crashed in trees as it attempted to take off. Three of the passengers were killed."
"2015/10/02","Jalalabad, Afghanistan","Military - U.S. Army",NULL,NULL,"Lockheed C-130J Hercules",NULL,NULL,5,6,5,6,2,"The military transport crashed while taking off from Jalalabad Airport. Five crew members, 5 passengers and 2 on the ground were killed."
"2015/10/02","Near Masamba, Indonesia","Avistar Mandari ","7503","Masamba - Makassar","de Havilland DHC-6 Twin Otter ","PK-BRM","741",7,3,7,3,0,"The aircraft went missing minutes after talking off from the airport. Seven passengers and three crew were on board. Wreckage was located on Mount Latimojong."
"2015/10/31","Near Hasna, Egypt","Metrojet","9268","Sharem el Sheikh - St. Petersburg","Airbus A321-231","EI-ETJ","663",2,7,2,7,0,"Approximate 25 minutes after taking off from Sharem el Sheikh airport, radar contact was lost with the airliner. Wreckage was found near Hasna in the north Sinai. The aircraft was flying at about 30,000 feet when contact with the plane was lost. The aircraft was brought down by a homemade explosive device."
"2015/11/04","Juba, South Sudan","Allied Services Limited ",NULL,"Juba - Paloich","Antonov 12BK","EY-406 ","1347704",3,5,3,4,0,"The cargo plane had just taken off from Juba Airport when it had difficulty gaining altitude and crashed into a hill about half a mile east of Runway 13."
"2015/11/21","Fox Glacier, South Valley, New Zealand","Alpine Adventures",NULL,"Sightseeing","Aerospatiale AS 350B2 Ecureuil","ZK-HKU","1132",6,1,6,1,0,"The sightseeing helicopter crashed into a crevasse on Fox Glacier. The wreckage site was 2, 500 feet up the valley with debris scattered across hundreds of feet."
"2015/11/24","Near Igarka, Russia","Turuhan Avia",NULL,"Igarka - Krasnyi Selkub","Mil MI-8T","RA-2561","98206821/59",2,4,1,2,0,"Contact with the helicopter, which was heading to an oil pumping station, was lost 15 minutes after taking off. One of the pilots and a mechanic were among the crew members killed."
"2015/12/22","Delhi, India","Border Security Force",NULL,"Delhi - Ranchi","Beechcraft B200 Super King Air","VT-BSA ","BB-1485",9,1,9,1,0,"Shortly after taking off, the pilot indicated they wanted to return to the airport. Soon after, the aircraft impacted terrain near Delhi Indira Gandhi Airport."
"2015/12/24","Mbuji, Congo","Services Air",NULL,"Lubumbashi - Mbuji-Mayi","Airbus A-310-304F","9Q-CVH","413",0,4,0,0,8,"While landing at Mbuji-Mayi Airport, the cargo plane overran the runway and crashed into several houses."
