"1929/06/10","Santiago de Cuba, Cuba","Pan American Airways",NULL,"Santiago de Cuba - Havana","Fokker F-X","NC9700","1010",4,1,1,1,0,"Crashed while taking off. The muddy field prevented the aircraft from gaining altitude. The plane hit telephone wires and crashed."
"1929/06/14","Barcelona, Spain","Aeropostale",NULL,"Janeiro - Buenos Aires","Breguet 14","F-AFEJ","217",0,2,0,1,0,"Took off, lost power and altitude and crashed into a telegraph tower."
"1929/06/17","Off Dungeness, England","Imperial Airways",NULL,"London - Paris","Handley Page W-10","G-EBMT","W10/4",1,2,7,0,0,"The plane was over the English Channel, approximately 3 miles offshore, when an engine failed due to the failure of a connecting rod on a cylinder.. The pilot tried to return to the airport but the plane ditched into the English Channel. The plane was named City of Ottawa."
"1929/06/24","St. Paul, Minnesota","Northwest Orient Airlines",NULL,"St. Paul - Minneapolis","Ford 5-AT-B Tri-Motor","NC7416","5-AT-002",6,2,0,1,0,"Crashed near Indian Mounds park shortly after taking off. Triple engine failure."
"1929/06/29","Near Lindau, Bavaria, Germany","Bodensee Aerolloyd",NULL,NULL,"Domier Delphin III (flying boat)","D-1620","151",4,1,4,1,0,"The aircraft crashed into lake Constance while attempting to landing. The landing was hard and the plane broke in two."
"1929/06/29","Columbus, Ohio","Continental Air Lines",NULL,NULL,"Travel Air 4000","NC5435","524",0,1,0,1,0,"The mail plane crashed in fog and low visibility and burned."
"1929/08/11","Clovis, New Mexico","Middle States Airlines",NULL,NULL,"Lockheed Vega","NC870E",NULL,2,2,2,2,0,"The just manufactured aircraft was on its way to be delivered to its new owne rwithfour employees of Lockheed,two pilots and two engineers when it crashed under unknown circumstances."
"1929/08/24","Elm, Germany","Deutsche Lufthansa",NULL,"Frankfurt - Berlin","Fokker FG II","D-757","1571",4,1,3,1,0,"Hit terrain in low visibility."
"1929/08/24","Sochi, Russia","Ukvozduchput",NULL,NULL,"Kalinin K-4","CCCP-217","108",0,1,0,1,0,"Crashed under unknown circumstances."
"1929/09/02","Needles, California","Associated Aviators",NULL,NULL,"Lockheed Vega","NR859E","067",0,2,0,1,0,"The plane crashed after going into a tail spin in a thunderstorm. The mechanic was able to parachute to safety."
"1929/09/03","Mt. Taylor, near Grants, New Mexico","Trans Continental Air Transport",NULL,"Albuquerque - Los Angeles","Ford 5-AT-B Tri Motor","NC9649","5-AT-002",5,3,5,3,0,"Crashed into a mountain in thunderstorms. The plane was named The City of San Francisco."
"1929/09/06","Jask, Iran","Imperial Airways",NULL,"London, England - India","de Havilland DH-66 Hercules","G-EBMZ","239",2,3,1,2,0,"Crashed short of the runway in low visibility and at night."
"1929/09/14","North Atlantic Ocean","Aeropostale",NULL,"Toulouse, France - Casablanca, Morocco","Latecoere","F-AIUJ",NULL,4,2,4,2,0,"Crashed at sea, 30 miles from Larache, Morocco."
"1929/09/14","Saint Catharines, Ontario","Skyways",NULL,"Sightseeing","Travel Air 6000","CF-ABE","1024",5,1,5,1,0,"The aircraft went out of control and crashed"
"1929/09/17","Mt Lamentation, Connecticut","Colonial Air Transport",NULL,NULL,"Pitcairn PA-6 Mailwing",NULL,NULL,0,1,0,1,0,"The mail plane crashed into Mt. Lamentation in fog and burst into flames."
"1929/09/17","Jacumba, California","Pickwick Airways",NULL,"Tijuana - Nogales","Fairchild 71",NULL,NULL,0,2,0,1,0,"The mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm."
"1929/09/17","Off Larache, Morocco","Aeropostale",NULL,"Toulouse - Perpignan - Barcelona - Alicante - Casablanca","Latecoere 25-3-R","F-AIUJ","704",3,2,3,2,0,"Crashed into the Mediterranean."
"1929/10/26","Off Spezia, Italy","Imperial Airways",NULL,"Naples - Genoa","Short Calcutta (flying boat)","G-AADN","S748",5,2,5,2,0,"The aircraft ditched in the ocean after encountering gale force winds. Sank while in tow. The plane was named City of Rome."
"1929/10/29","Mount Vernon, Ohio","Continental Air Lines",NULL,"Cleveland - Louisville","Stearman C-38",NULL,NULL,0,1,0,1,0,"The mail plane crashed into a grove of trees 8 miles southwest of Mount Vernon in foggy conditons."
"1929/10/31","Off Bremerton, Washington","Bremerton-Seattle Air Taxi / Gorst Air Lines",NULL,"Bremerton","Loening C-2C","NC9158","232",0,2,0,2,0,"The air taxi crashed into Puget Sound as it attempted to take off."
"1929/11/04","Cerro del Carbon, Mexico","Corp. Aeronautica de Transportes",NULL,"Mexico City - Juarez","Lockheed Vega 5","NC46M","097",3,1,3,1,0,"The mail plane crashed in dense fog."
"1929/11/06","Near Godstone, Surrey, England","Deutsche Lufthansa",NULL,"Croyden - Amsterdam","Junkers G-24","D-903","911",4,4,3,4,0,"After the planes antenna wire struck the ground and was partially torn off, the pilot attempted to return to land but crashed in rain and fog."
"1929/11/15","Off Corsica, France","Air Union",NULL,"Marseille - Ajaccio - Tunis","Liore et Olivier 190","F-AIGB","1",0,3,0,3,0,"Crashed into the Mediterranean in fog. No trace of the plane was ever found."
"1929/11/20","Terranova Pausania, East Sardinia","S.A.M. Società Aerea Mediterranea",NULL,"Cagliari, Terranova - Rome","Savoia Marchetti S55","I-TACO","10519",9,3,1,0,0,"The plane crashed due toan optical phenomenon caused by calm waters and an erroneous height assessment."
"1929/11/30","Vancouver, Washington","Varney Air Lines",NULL,NULL,"Stearman M-2 Speedmail","NC8199","1006",0,1,0,1,0,"The mail plane crashed into a fog bound tower of the interstate bridge spanning the Columbia River."
"1929/12/02","Chagrin Falls, Ohio","National Air Transport",NULL,NULL,"Douglas M-3","NC789","622",0,1,0,1,0,"The mail plane crashed en route during a storm."
"1929/12/19","Near Berlin, Germany","Deutsche Lufthansa",NULL,"Marseille - Berlin","Arado V1","D-1594","47",0,2,0,2,0,"Pilot lost his bearing in fog and crashed."
"1929/12/30","Amarillo, Texas","Trans Continental Air Transport",NULL,"Demonistration","Travel Air B6000",NULL,NULL,3,2,3,2,0,"Crashed onto a golf coursewhile on approach during a demonstration flight."
